"Country","Stage","dim3","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"BL000000","COCO2","UVAG","REPM",703.930383,716.504053,717.84844,723.292503,733.059927,743.317079,744.498452,755.725871,1309.94705,1292.590988,1244.863563,1203.111078,1082.041284,948.322519,865.848808,779.847371,727.767965,662.621306,753.4329,989.768956,1000.290101,1000,999.727891,999.059588,928.585666,841.118685,895.47064
"BL000000","COCO2","UVAG","SEED",655.27581,615.367699,677.439212,681.380633,732.965009,800.201776,782.035376,784.834825,788.9074,824.32118,863.51563,981.274539,945.189595,879.97154,927.090108,903.878903,909.393614,919.341948,949.027094,939.135288,1001.323919,1000,998.56724,997.160737,985.843503,1010.842697,1015.852156
"BL000000","COCO2","UVAG","SERI",892.633868,896.560641,921.278074,937.833449,930.520571,933.405876,956.73358,963.211951,979.939641,1008.738394,1030.546624,1063.629918,1042.880622,1012.520638,1023.231415,1039.23445,1045.629545,1067.468466,1091.5986,1102.605152,1024.730103,1000,1103.821441,1133.186813,1010.826772,854.604651,866.604651
"BL000000","COCO2","UVAG","WATR",629.243089,641.254943,624.783126,587.021536,581.747924,604.534812,612.564007,639.100002,657.30762,670.807313,683.407132,734.176265,790.257675,811.63984,808.338129,829.333606,915.120168,974.606366,1038.040117,1046.786272,1020.140915,1000,982.129738,965.115387,1062.067087,930.050684,994.89334
"BL000000","COCO2","UVAP","EFUL",294.9,311.5,176.7,156.1,138.4,162.7,178.9,184,162.3,177.4,169.2,163.2,192.9,193.4,155.8,182.2,303.2,275.3,252.5,264.7,312.7,424.4,473.4,485.2,608.9,410.4,457.324576
"BL000000","COCO2","UVAP","EGAS",294,311.5,176.7,156.1,138.4,162.7,178.9,184,162.3,177.4,169.2,163.2,192.9,193.4,155.8,182.2,303.2,275.3,252.5,260.6,290.805124,349.123001,343.714247,323.052455,334.606998,321.202781,324.165454
"BL000000","COCO2","UVAP","ELEC",825.375116,833.010618,817.333679,805.287184,805.172317,817.205133,806.415954,781.259776,956.513192,771.110919,776.047708,774.84594,808.021034,830.963361,819.82107,517.769667,852.612592,910.437756,1118.473232,1011.435201,1002.30305,1000,997.4913,994.704528,1003.105825,1204.264777,1142.082293
"BL000000","COCO2","UVAP","ELUB",814.801076,816.640221,804.449306,794.456984,788.971109,828.336898,822.150807,815.005862,819.136921,795.824087,788.2024,818.468848,1311.5727,1055.282555,823.649337,866.53185,1122.232916,918.614719,1116.107931,1008.244023,1000,1000,1000,1000,1107.738998,1376.025065,1431.077326
"BL000000","COCO2","UVAP","FENE",209.9,196.3,223.5,199.5,203.6,204.1,185.5,204.1,198.9,198.9,194.3,186.6,195.5,178.4,161.2,169.8,168.1,193.8,197.8,197.7,274.9,176.5,191.7,222.4,257.4,209.2,
"BL000000","COCO2","UVAP","FPRO",542,473.7,424.3,408.7,531.2,519.4,518,524.9,527.6,506.7,493.7,504.7,589.3,668.1,750.6,588.1,621.8,728.4,835.6,700.5,,,,,,,
"BL000000","COCO2","UVAP","ICAF",,,,,,,,,,,,,,,,,,,,,,,,,,154.348159,153.011276
"BL000000","COCO2","UVAP","INPO",678.671643,692.401489,698.850735,701.253176,682.681396,692.975438,700.078548,704.188863,702.142689,694.229703,718.715607,723.808079,726.056785,738.451151,725.262221,740.866629,545.201652,755.365231,1271.292032,1263.706401,984.163582,836.038701,716.424981,637.566067,712.892399,703.918479,735.237018
"BL000000","COCO2","UVAP","IPHA",871.027027,875.280212,915.971959,964.622642,940.738904,919.708572,924.457541,937.503871,985.566876,978.775976,965.673612,1003.411193,1038.212328,1038.484966,1083.365327,1090.663136,1112.099949,1110.424276,1053.017726,1060.414116,1000.153909,1000,999.799529,999.571224,1052.312209,1093.454096,1149.333613
"BL000000","COCO2","UVAP","NITF",598.4,650.1,570.8,514.9,533.3,511.6,513.2,539.1,499.5,473.4,452,570.8,561.1,496.9,506.1,452.2,602.5,676,587.8,616.1,,,,,,,
"BL000000","COCO2","UVAP","PHOF",713.4,747.1,762.6,615.1,613.8,670.8,701.8,657.9,667.9,686.4,619.2,641.3,650.3,651.1,585.3,723,723,724.8,730.6,631.1,,,,,,,
"BL000000","COCO2","UVAP","PLAP",868.255496,870.791827,907.004492,956.854366,930.43598,908.36248,912.014743,927.520214,973.80886,969.040424,953.228501,988.309247,1025.46492,1025.119054,1068.440648,1062.446633,1080.374646,1078.5386,1043.764679,996.880397,998.212091,1000,1001.71082,1003.793705,1061.300587,1171.367894,1234.869517
"BL000000","COCO2","UVAP","POTF",311.4,345.7,369.9,355.8,321.8,327.6,324.8,325.8,327,318.3,296.4,326.7,332.6,309.7,334.4,384.2,387.3,390.4,398.3,362.5,,,,,,,
"BL000000","COCO2","UVAP","REPB",731.438946,736.061466,735.753299,737.581249,740.815959,749.972745,747.236912,773.709095,649.715219,820.248526,835.196182,862.178341,862.206313,851.516456,848.720555,834.513502,866.696837,898.403037,894.341527,887.161537,931.691514,1000,1099.286953,1226.347575,1294.84381,1285.560838,1352.263505
"BL000000","COCO2","UVAP","REPM",703.930383,716.504053,717.84844,723.292503,733.059927,743.317079,744.498452,755.725871,1309.94705,1292.590988,1244.863563,1203.111078,1082.041284,948.322519,865.848808,779.847371,727.767965,662.621306,753.4329,989.768956,1000.290101,1000,999.727891,999.059588,928.585666,841.118685,895.47064
"BL000000","COCO2","UVAP","SEED",655.27581,615.367699,677.439212,681.380633,732.965009,800.201776,782.035376,784.834825,788.9074,824.32118,863.51563,981.274539,945.189595,879.97154,927.090108,903.878903,909.393614,919.341948,949.027094,939.135288,1001.323919,1000,998.56724,997.160737,985.843503,1010.842697,1015.852156
"BL000000","COCO2","UVAP","SERI",892.633868,896.560641,921.278074,937.833449,930.520571,933.405876,956.73358,963.211951,979.939641,1008.738394,1030.546624,1063.629918,1042.880622,1012.520638,1023.231415,1039.23445,1045.629545,1067.468466,1091.5986,1102.605152,1024.730103,1000,1103.821441,1133.186813,1010.826772,854.604651,866.604651
"BL000000","COCO2","UVAP","WATR",629.243089,641.254943,624.783126,587.021536,581.747924,604.534812,612.564007,639.100002,657.30762,670.807313,683.407132,734.176265,790.257675,811.63984,808.338129,829.333606,915.120168,974.606366,1038.040117,1046.786272,1020.140915,1000,982.129738,965.115387,1062.067087,930.050684,994.89334
"CY000000","COCO1","CAFF","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000
"CY000000","COCO1","CAFR","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO1","CAMF","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO1","CAMR","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO1","HEIR","IHEI",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO1","PIGF","IPIG",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO1","SCOW","ICOW",,,,,,277.637358,275.418185,274.60599,274.099644,273.759769,273.529743,273.412964,273.442858,273.690546,274.286539,275.423117,277.302236,280.030656,283.273775,,,281.266027,272.000656,293.513074,,,289.409105
"CY000000","COCO1","SHGF","ILAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO1","SHGM","ILAM",,,,,,570.069544,551.504274,493.026349,477.745517,506.496122,518.184875,541.952518,527.990468,563.238813,591.804217,482.618461,463.777062,431.312783,471.111864,483.633867,448.701727,450.767673,463.249257,472.444237,496.505516,428.184191,243.629844
"CY000000","COCO1","SOWS","IPIG",,,,,,453.147888,451.436189,449.739425,448.126318,446.689745,445.164636,443.283264,440.390802,435.699116,429.08127,421.791491,416.868785,417.900017,425.733186,495.432451,440.125556,318.649752,466.864414,414.447901,423.653794,431.104987,437.605215
"CY000000","COCO1","UVAB","EFUL",,,,,,,,,,,,,,,214,227.228366,306.049836,317.347128,303.042793,314.625943,339.792282,404.958242,431.104749,443.61674,514.940989,411.227249,430.357603
"CY000000","COCO1","UVAB","EGAS",,,,,,,,,,,,,,,362.5,392.61496,511.637256,494.667467,440.591855,443.946924,479.195194,520.1,590.5,583.5,790,670.647374,677.102121
"CY000000","COCO1","UVAB","ELEC",,,,,,820.075464,809.248389,784.003853,959.872825,773.819349,778.773479,777.56749,810.859107,833.882016,822.700589,815.442537,816.858666,832.662421,857.260406,639.827462,780.859917,1000,1086.637298,1238.304094,1276.247208,1305.773343,1146.708252
"CY000000","COCO1","UVAB","ELUB",,,,,,659.824641,659.379092,655.042911,658.738933,639.991065,633.861806,658.201678,675.022363,676.286766,642.268451,638.000352,733.164876,727.162667,681.867881,819.336945,1165.413534,1000,774.193548,964.285714,1107.142857,1222.222222,1151.579059
"CY000000","COCO1","UVAB","INPO",,,,,,853.090862,858.948934,861.655098,859.151371,849.468934,879.43022,885.661438,888.412985,903.578901,887.440746,906.534512,924.349327,937.794348,967.23747,984.038223,992.710166,1000,1002.223263,1047.212843,1080.456144,1111.784173,1162.705493
"CY000000","COCO1","UVAB","IPHA",,,,,,1158.79866,1137.919952,1164.850564,1177.947549,1187.627646,1186.77556,1215.302346,1252.643494,1284.54275,1300.732795,1309.913697,1361.542846,1381.890922,1420.104684,1476.771074,591.563786,1000,1385.469223,1749.631811,2091.48265,2246.774194,2346.031746
"CY000000","COCO1","UVAB","PLAP",,,,,,654.550538,658.936571,674.914928,684.01226,709.772101,715.738693,714.440897,728.890094,742.489129,734.51682,741.293681,745.729057,663.325054,738.138363,717.907231,582.699964,1000,801.817149,745.049505,695.178849,744.123932,763.452318
"CY000000","COCO1","UVAB","REPB",,,,,,758.103376,755.337883,782.097057,656.758935,829.141033,844.25074,871.525419,871.553694,860.747945,857.921734,843.560659,876.092901,908.142835,904.037294,896.779464,549.180328,1000,1242.105263,1512.195122,1308.881516,1299.497905,1366.923711
"CY000000","COCO1","UVAB","REPM",,,,,,605.34906,606.311157,615.454641,631.053153,647.063121,663.10877,686.5487,698.417545,700.026267,704.846852,725.403271,751.634162,755.500182,808.529623,825.994248,569.181121,1000,1011.716058,1036.409822,896.226415,960.491659,1013.925152
"CY000000","COCO1","UVAB","SEED",,,,,,568.715601,575.535615,598.306974,590.624129,570.228337,596.950718,610.97114,628.531772,597.236347,596.880227,618.155749,612.749433,631.078314,650.65492,526.094276,787.957148,1000,764.416315,573.189927,764.288247,590.12987,602.224969
"CY000000","COCO1","UVAB","SERI",,,,,,820.718966,822.755598,836.71132,853.77216,870.13666,878.924981,903.352549,923.648193,928.577028,929.93513,949.067692,987.865399,1012.173689,1051.633621,1069.054869,1092.463177,994.955186,659.948673,1515.038188,1568,1235.53307,1273.071937
"CY000000","COCO1","UVAB","WATR",,,,,,1221.948193,1203.295084,1236.214295,1239.975942,1217.255449,1185.495569,1196.88873,1220.487141,1222.318297,1176.664863,1181.753538,1224.57465,1255.124184,1275.178619,1284.942627,528.487825,1000,1167.97611,1473.693334,1889.076822,1962.73495,2187.674095
"CY000000","COCO1","UVAG","ELEC",,,,,,820.075464,809.248389,784.003853,959.872825,773.819349,778.773479,777.56749,810.859107,833.882016,822.700589,815.442537,816.858666,832.662421,857.260406,639.827462,780.859917,1000,1086.637298,1238.304094,1276.247208,1305.773343,1146.708252
"CY000000","COCO1","UVAG","ELUB",,,,,,659.824641,659.379092,655.042911,658.738933,639.991065,633.861806,658.201678,675.022363,676.286766,642.268451,638.000352,733.164876,727.162667,681.867881,819.336945,1165.413534,1000,774.193548,964.285714,1107.142857,1222.222222,1151.579059
"CY000000","COCO1","UVAG","INPO",,,,,,853.090862,858.948934,861.655098,859.151371,849.468934,879.43022,885.661438,888.412985,903.578901,887.440746,906.534512,924.349327,937.794348,967.23747,984.038223,992.710166,1000,1002.223263,1047.212843,1080.456144,1111.784173,1162.705493
"CY000000","COCO1","UVAG","IPHA",,,,,,1158.79866,1137.919952,1164.850564,1177.947549,1187.627646,1186.77556,1215.302346,1252.643494,1284.54275,1300.732795,1309.913697,1361.542846,1381.890922,1420.104684,1476.771074,591.563786,1000,1385.469223,1749.631811,2091.48265,2246.774194,2346.031746
"CY000000","COCO1","UVAG","PLAP",,,,,,654.550538,658.936571,674.914928,684.01226,709.772101,715.738693,714.440897,728.890094,742.489129,734.51682,741.293681,745.729057,663.325054,738.138363,717.907231,582.699964,1000,801.817149,745.049505,695.178849,744.123932,763.452318
"CY000000","COCO1","UVAG","REPB",,,,,,758.103376,755.337883,782.097057,656.758935,829.141033,844.25074,871.525419,871.553694,860.747945,857.921734,843.560659,876.092901,908.142835,904.037294,896.779464,549.180328,1000,1242.105263,1512.195122,1308.881516,1299.497905,1366.923711
"CY000000","COCO1","UVAG","REPM",,,,,,605.34906,606.311157,615.454641,631.053153,647.063121,663.10877,686.5487,698.417545,700.026267,704.846852,725.403271,751.634162,755.500182,808.529623,825.994248,569.181121,1000,1011.716058,1036.409822,896.226415,960.491659,1013.925152
"CY000000","COCO1","UVAG","SEED",,,,,,568.715601,575.535615,598.306974,590.624129,570.228337,596.950718,610.97114,628.531772,597.236347,596.880227,618.155749,612.749433,631.078314,650.65492,526.094276,787.957148,1000,764.416315,573.189927,764.288247,590.12987,602.224969
"CY000000","COCO1","UVAG","SERI",,,,,,820.718966,822.755598,836.71132,853.77216,870.13666,878.924981,903.352549,923.648193,928.577028,929.93513,949.067692,987.865399,1012.173689,1051.633621,1069.054869,1092.463177,994.955186,659.948673,1515.038188,1568,1235.53307,1273.071937
"CY000000","COCO1","UVAG","WATR",,,,,,1221.948193,1203.295084,1236.214295,1239.975942,1217.255449,1185.495569,1196.88873,1220.487141,1222.318297,1176.664863,1181.753538,1224.57465,1255.124184,1275.178619,1284.942627,528.487825,1000,1167.97611,1473.693334,1889.076822,1962.73495,2187.674095
"CY000000","COCO1","UVAP","EFUL",,,,,,150.091765,159.8,174.4,171.3,180.1,185,182.5,182.5,212.9,214,227.228366,306.049836,317.347128,303.042793,314.625943,339.792282,404.958242,431.104749,443.61674,514.940989,411.227249,430.357603
"CY000000","COCO1","UVAP","EGAS",,,,,,281.47104,317.9,322.7,317,317.4,316.8,312.7,336.2,360.6,362.5,392.61496,511.637256,494.667467,440.591855,443.946924,479.195194,520.1,590.5,583.5,790,670.647374,677.102121
"CY000000","COCO1","UVAP","ELEC",,,,,,820.075464,809.248389,784.003853,959.872825,773.819349,778.773479,777.56749,810.859107,833.882016,822.700589,815.442537,816.858666,832.662421,857.260406,639.827462,780.859917,1000,1086.637298,1238.304094,1276.247208,1305.773343,1146.708252
"CY000000","COCO1","UVAP","ELUB",,,,,,659.824641,659.379092,655.042911,658.738933,639.991065,633.861806,658.201678,675.022363,676.286766,642.268451,638.000352,733.164876,727.162667,681.867881,819.336945,1165.413534,1000,774.193548,964.285714,1107.142857,1222.222222,1151.579059
"CY000000","COCO1","UVAP","FENE",,,,,,,101.4,102.9,104.5,106.4,102.8,109.9,111.5,113.3,113.9,,,,,,,260.1,243.1,240.3,290,,
"CY000000","COCO1","UVAP","ICAF",,,,,,245.859239,198.834886,170.758099,183.655914,198.912786,206.819506,195.467541,153.307727,166.485594,188.467033,167.175749,178.295321,148.691066,168.779055,184.611541,176.039548,175.833264,175.821383,172.090764,170.32646,171.342294,171.907193
"CY000000","COCO1","UVAP","INPO",,,,,,853.090862,858.948934,861.655098,859.151371,849.468934,879.43022,885.661438,888.412985,903.578901,887.440746,906.534512,924.349327,937.794348,967.23747,984.038223,992.710166,1000,1002.223263,1047.212843,1080.456144,1111.784173,1162.705493
"CY000000","COCO1","UVAP","IPHA",,,,,,1158.79866,1137.919952,1164.850564,1177.947549,1187.627646,1186.77556,1215.302346,1252.643494,1284.54275,1300.732795,1309.913697,1361.542846,1381.890922,1420.104684,1476.771074,591.563786,1000,1385.469223,1749.631811,2091.48265,2246.774194,2346.031746
"CY000000","COCO1","UVAP","NITF",,,,,,,,,,,198.7,,,202.6,202,,,,,,,260.1,277.9,291.8,,,
"CY000000","COCO1","UVAP","PHOF",,,,,,,,,,,,,,,,,,,,,,312,330,343.2,530,,
"CY000000","COCO1","UVAP","PLAP",,,,,,654.550538,658.936571,674.914928,684.01226,709.772101,715.738693,714.440897,728.890094,742.489129,734.51682,741.293681,745.729057,663.325054,738.138363,717.907231,582.699964,1000,801.817149,745.049505,695.178849,744.123932,763.452318
"CY000000","COCO1","UVAP","POTF",,,,,,,326.5,326.2,317,320.8,325.4,314.4,307.5,329.7,321.1,,,,,,,208,225.8,240.3,270,,
"CY000000","COCO1","UVAP","REPB",,,,,,758.103376,755.337883,782.097057,656.758935,829.141033,844.25074,871.525419,871.553694,860.747945,857.921734,843.560659,876.092901,908.142835,904.037294,896.779464,549.180328,1000,1242.105263,1512.195122,1308.881516,1299.497905,1366.923711
"CY000000","COCO1","UVAP","REPM",,,,,,605.34906,606.311157,615.454641,631.053153,647.063121,663.10877,686.5487,698.417545,700.026267,704.846852,725.403271,751.634162,755.500182,808.529623,825.994248,569.181121,1000,1011.716058,1036.409822,896.226415,960.491659,1013.925152
"CY000000","COCO1","UVAP","SEED",,,,,,568.715601,575.535615,598.306974,590.624129,570.228337,596.950718,610.97114,628.531772,597.236347,596.880227,618.155749,612.749433,631.078314,650.65492,526.094276,787.957148,1000,764.416315,573.189927,764.288247,590.12987,602.224969
"CY000000","COCO1","UVAP","SERI",,,,,,820.718966,822.755598,836.71132,853.77216,870.13666,878.924981,903.352549,923.648193,928.577028,929.93513,949.067692,987.865399,1012.173689,1051.633621,1069.054869,1092.463177,994.955186,659.948673,1515.038188,1568,1235.53307,1273.071937
"CY000000","COCO1","UVAP","WATR",,,,,,1221.948193,1203.295084,1236.214295,1239.975942,1217.255449,1185.495569,1196.88873,1220.487141,1222.318297,1176.664863,1181.753538,1224.57465,1255.124184,1275.178619,1284.942627,528.487825,1000,1167.97611,1473.693334,1889.076822,1962.73495,2187.674095
"CY000000","COCO2","CAFF","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,1000,1000
"CY000000","COCO2","CAFR","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO2","CAMF","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO2","CAMR","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"CY000000","COCO2","HEIR","IHEI",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
